tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt0286774,movie,Lady Black Rose,Gensaku · Dan Oniroku: Kurobara fujin,0,1978,\N,72,"Drama,Horror",6.7,32
tt0286889,movie,Pesadilla Asesina,Pesadilla Asesina,0,1992,\N,\N,"Horror,Mystery,Thriller",3.3,13
tt0286917,movie,Requiem,Requiem,0,2001,\N,98,"Action,Crime,Horror",5.0,556
tt0287059,movie,Twelve,Twelve,0,2001,\N,83,"Horror,Mystery,Sci-Fi",6.7,45
tt0287072,movie,Under Surveillance,Under Surveillance,0,2006,\N,89,"Horror,Mystery,Thriller",3.7,181
tt0287162,movie,Lady Moonflower,Yugao fujin,0,1976,\N,70,"Drama,Horror",4.6,80
tt0287168,movie,Cruelty: Black Rose Torture,Zankoku: Kurobara rinchi,0,1975,\N,73,"Drama,Horror",5.8,38
tt0287387,movie,Rape Climax: Skinning,Climax rape: Hagu,0,1979,\N,68,"Drama,Horror",4.7,13
tt0287395,movie,Sisters to Be Sacrificed,Dan Oniroku ikenie shimai,0,1987,\N,70,"Drama,Horror",5.5,9
tt0287396,movie,Rope and Skin,Dan Oniroku nawa to hada,0,1979,\N,70,"Crime,Horror",6.1,115
tt0287397,movie,Rope Cosmetology,Dan Oniroku: Nawa-geshô,1,1978,\N,67,"Adult,Drama,Horror",5.9,221
tt0287398,movie,Rope Torture,Dan Oniroku nawazeme,0,1984,\N,71,"Drama,Horror",5.5,93
tt0287399,movie,Secretary Rope Discipline,Dan Oniroku onna hisho nawa chyokyo,0,1981,\N,67,"Drama,Horror",5.3,72
tt0287417,movie,Slave Contract,Dorei keiyakushu,0,1982,\N,70,"Drama,Horror",6.0,79
tt0287489,movie,Rape Me: Sexual Assault in a Hotel Room,Hotel kyosei waisetsu jiken: Okashite!,0,1977,\N,71,"Drama,Horror",5.5,31
tt0287494,movie,The Sacrifice,Za ikenie,0,1986,\N,65,Horror,4.9,25
tt0287513,movie,"Pleasure Campus, Secret Games",Kairaku gakuen: Kinjirareta asobi,0,1980,\N,67,"Drama,Horror",5.6,94
tt0287516,movie,Nurse Diary: Beast Afternoon,Kangofu nikki: Kemonojimita gogo,0,1982,\N,66,"Crime,Horror,Sci-Fi",5.6,75
tt0287522,movie,Noble Lady Bound Vase,Kifujin shibari tsubo,0,1977,\N,73,"Drama,Horror,Romance",6.0,100
tt0287585,movie,Rope Hell,Nawa jigoku,0,1978,\N,69,"Crime,Drama,Horror",5.0,51
tt0287586,movie,Rope Sisters: Strange Fruit,Nawa shimai: Kimyô na kajitsu,0,1984,\N,70,"Drama,Horror",5.5,36
tt0287648,movie,Rape! 13th Hour,Reipu 25-ji: Bôkan,0,1977,\N,73,"Action,Crime,Horror",5.8,313
tt0287665,movie,Eternal Blood,Sangre Eterna,0,2002,\N,108,"Action,Horror,Thriller",4.4,845
tt0287679,movie,Sexual Abuse,The Sekkan,0,1985,\N,66,Horror,5.2,16
tt0287699,movie,Noble Lady of Roses,Shôwa erotica: Bara no kifujin,0,1980,\N,70,"Horror,Thriller",4.6,17
tt0287733,movie,Straight Into Darkness,Straight Into Darkness,0,2004,\N,95,"Action,Drama,Horror",5.0,1452
tt0287736,movie,Sins of Sister Lucia,Shûdôjo Rushia: Kegasu,0,1978,\N,70,"Drama,Horror",5.2,153
tt0287802,movie,Raping!,Yaru!,0,1978,\N,69,"Drama,Horror",5.9,92
tt0287938,movie,Bloodbath,Bloodbath,0,1999,\N,80,Horror,4.0,50
tt0287973,movie,All Women Are Whores,Dan Oniroku hakui nawa jigoku,0,1980,\N,65,Horror,5.8,107
tt0287975,movie,Snake and Whip,Dan Oniroku hebi to muchi,0,1986,\N,70,"Drama,Horror,Thriller",5.4,154
tt0287989,movie,"Don't Turn Around, or You'll Be Sorry",Ng goi ze wai,0,2000,\N,\N,"Comedy,Drama,Horror",5.9,58
tt0288040,movie,Hatred of a Minute,Hatred of a Minute,0,2002,\N,83,"Crime,Horror,Romance",4.0,286
tt0288046,movie,Woman of the Afternoon: Incite!,Hirusagari no onna: chohatsu!,0,1979,\N,69,"Drama,Horror",6.3,34
tt0288049,movie,Wife Collector,Hitozuma korekutâ,0,1985,\N,63,"Drama,Horror",5.5,106
tt0288152,movie,Island of Horrors,Onna-ro hizu,0,1970,\N,83,"Crime,Drama,Horror",5.5,71
tt0288213,movie,Uniform Virgin: The Prey,Seifuku shojo: Za ejiki,0,1986,\N,67,"Crime,Drama,Horror",4.8,65
tt0288217,movie,White Rose Campus: Then Everybody Gets Raped,Shirobara gakuen: Soshite zen'in okasareta,0,1982,\N,66,"Crime,Horror",5.5,242
tt0288243,movie,Taboo,Taboo,0,2002,\N,80,"Drama,Horror,Mystery",3.5,2055
tt0288323,movie,White Skin Glimmering in the Darkness,Yami ni ukabu shiroi hada,0,1972,\N,68,"Drama,Horror",5.0,9
tt0288328,movie,Woman on the Night Train,Yogisha no onna,0,1972,\N,71,"Drama,Horror",5.4,22
tt0288477,movie,Ghost Ship,Ghost Ship,0,2002,\N,91,"Horror,Mystery,Thriller",5.6,112751
tt0288549,movie,Gong tau,Gong tau,0,1989,\N,\N,"Adventure,Animation,Horror",2.8,15
tt0288666,movie,Olor a muerte,Olor a muerte,0,1987,\N,86,"Action,Drama,Horror",6.0,35
tt0288825,movie,Final Cut,Final Cut,0,1993,\N,74,"Horror,Thriller",4.3,54
tt0288860,movie,I Was a Teenage Zabbadoing,Vampiros Sexos,0,1988,\N,68,"Comedy,Horror,Sci-Fi",5.6,82
tt0288898,movie,Yumeno Kyusaku's Girl Hell,Yumeno Kyûsaku no shôjo jigoku,0,1977,\N,92,"Drama,Horror,Mystery",5.7,123
tt0288905,movie,Zoom In: Rape Apartments,Zûmu in: Bôkô danchi,0,1980,\N,68,"Horror,Mystery",5.5,201
tt0288906,movie,Zoom Up: Rape Site,Zûmu appu: Bôkô genba,0,1979,\N,67,"Crime,Drama,Horror",5.0,203
tt0288907,movie,Zoom Up: Sexual Crime Report,Zûmu appu: Bôkô hakusho,0,1981,\N,69,"Crime,Horror,Thriller",4.2,24
tt0289043,movie,28 Days Later,28 Days Later,0,2002,\N,113,"Drama,Horror,Sci-Fi",7.5,470036
tt0289055,movie,Alias,Alias,0,2002,\N,98,"Drama,Horror,Romance",5.4,859
tt0289093,movie,Bloodstream,Bloodstream,0,2000,\N,\N,Horror,5.5,26
tt0289115,movie,Chinese Torture Chamber Story 2,Moon ching sap dai huk ying: Chik loh ling chi,0,1998,\N,93,"Drama,Horror,Thriller",5.1,684
tt0289146,movie,Darkness,T.M.A.,0,2009,\N,100,"Horror,Mystery,Thriller",4.7,216
tt0289361,movie,They're Watching Us,Nos miran,0,2002,\N,104,"Drama,Horror,Thriller",5.8,734
tt0289424,movie,The Ring Virus,Ling,0,1999,\N,108,Horror,5.8,2514
tt0289438,movie,School Killer,School Killer,0,2001,\N,86,"Horror,Mystery",4.3,597
tt0289586,movie,Troublesome Night 4,Yam yeung lo 4: Yu gwai tung hang,0,1998,\N,97,"Comedy,Horror",4.8,137
tt0289737,movie,Mark of the Devil 666: The Moralist,Mark of the Devil 666: The Moralist,0,1995,\N,99,Horror,3.5,66
tt0289768,movie,Ritual,Ritual,0,2001,\N,92,"Horror,Thriller",6.0,51
tt0289770,movie,Scared,Scared,0,2002,\N,90,"Horror,Thriller",3.1,384
tt0289845,movie,Aks,Aks,0,2001,\N,184,"Action,Crime,Horror",5.8,1869
tt0289911,movie,Dark Carnival,Dark Carnival,0,1993,\N,90,Horror,2.5,206
tt0289966,movie,Devil's Offspring,Gwai pin wong: Joi yin hung bong,0,1999,\N,84,Horror,3.5,65
tt0290038,movie,Una rata en la oscuridad,Una rata en la oscuridad,0,1979,\N,85,"Horror,Mystery,Thriller",5.7,98
tt0290070,movie,Shriek of the Lycanthrope,Shriek of the Lycanthrope,0,1995,\N,\N,Horror,2.9,16
tt0290083,movie,Tales of Terror and Love,Tales of Terror and Love,0,2001,\N,94,"Comedy,Horror",5.0,19
tt0290233,movie,A Light in the Darkness,A Light in the Darkness,0,2002,\N,100,"Drama,Horror",5.6,115
tt0290243,movie,Masacre nocturna,Masacre nocturna,0,1990,\N,92,"Action,Horror",5.0,28
tt0290246,movie,La muerte acecha,La muerte acecha,0,1993,\N,\N,"Action,Horror,Thriller",7.0,10
tt0290329,movie,Visitor Q,Bijitâ Q,0,2001,\N,84,"Comedy,Drama,Horror",6.5,17531
tt0290747,movie,Man-Thing,Man-Thing,0,2005,\N,97,"Action,Adventure,Horror",4.1,7281
tt0290824,movie,Recoil,Recoil,0,2001,\N,75,"Horror,Sci-Fi,Thriller",4.0,51
tt0290884,movie,Tail Sting,Tail Sting,0,2001,\N,93,"Action,Adventure,Horror",2.4,819
tt0290910,movie,Mondo Weirdo,Jungfrau am Abgrund,0,1990,\N,55,"Drama,Horror,Mystery",4.6,266
tt0290912,movie,Dracula the Impaler,Dracula the Impaler,0,2002,\N,90,"Action,Drama,Horror",3.1,139
tt0291043,movie,Bloody Beach,Haebyeoneuro gada,0,2000,\N,91,"Crime,Horror,Mystery",4.8,350
tt0291049,movie,Rape Climax!,Boko climax!,0,1987,\N,64,"Drama,Horror",5.3,83
tt0291229,movie,Survey Map of a Paradise Lost,Hard focus: Nusumi-giki,0,1988,\N,66,"Horror,Mystery",6.2,154
tt0291234,movie,Hentai byôtô: SM shinryo-shitsu,Hentai byôtô: SM shinryo-shitsu,0,1989,\N,55,"Drama,Horror",6.1,79
tt0291272,movie,Love - Zero = Infinity,Iyarashii hitozuma: Nureru,0,1994,\N,63,Horror,6.2,174
tt0291283,movie,Owl's Summer,Jukujo no harawata: Shinku no sakeme,0,1997,\N,60,Horror,3.8,13
tt0291286,movie,Jûsan-nin renzoku bôkôma,Jûsan-nin renzoku bôkôma,0,1978,\N,60,"Drama,Horror",6.3,492
tt0291288,movie,Temptation of the Mask,Kamen no yûwaku,0,1987,\N,68,"Drama,Horror",5.7,60
tt0291292,movie,Hunters' Sense of Touch,Karyudo-tachi no shokkaku,0,1995,\N,65,"Crime,Horror,Mystery",6.4,72
tt0291308,movie,Lesbian Rape: Sweet Honey Juice,Rezubian reipu: Amai mitsujû,0,1991,\N,59,"Drama,Horror",5.0,101
tt0291316,movie,Brain Sex,Lolita chijoku,0,1988,\N,62,"Drama,Horror,Thriller",6.2,108
tt0291317,movie,Lolita Vibrator Torture,Lolita vib-zeme,0,1987,\N,63,"Crime,Horror",5.6,333
tt0291407,movie,P.O.V,P.O.V,0,2001,\N,107,"Horror,Thriller",6.8,23
tt0291494,movie,Supesharu ressun: Hentai sei-kyôiku,Supesharu ressun: Hentai sei-kyôiku,0,1990,\N,53,Horror,5.8,44
tt0291518,movie,Bondage Ecstasy,Tôsui yûgi,0,1989,\N,60,"Drama,Horror,Thriller",5.7,85
tt0291532,movie,Ruff Sex,Uma to onna to inu,0,1990,\N,58,"Drama,Horror",4.8,211
tt0292008,movie,The 13th Chapter,Ika-13 kapitulo,0,2000,\N,116,Horror,6.3,39
tt0292091,movie,Manasariyathe,Manasariyathe,0,1984,\N,111,"Crime,Drama,Horror",6.1,39
tt0292346,movie,The Waking,The Waking,0,2001,\N,97,Horror,2.1,223
tt0292429,movie,Altered Species,Altered Species,0,2001,\N,91,"Horror,Sci-Fi,Thriller",2.6,510
tt0292487,movie,Dark Shadows 30th Anniversary Tribute,Dark Shadows 30th Anniversary Tribute,0,1996,\N,\N,"Documentary,Horror,Mystery",7.3,32
tt0292977,movie,Blair Witch WebFest,Blair Witch WebFest,0,2000,\N,\N,Horror,8.1,24
tt0293020,movie,Until Death,Until Death,0,2002,\N,80,"Drama,Horror,Thriller",3.8,68
tt0293113,movie,Dracula: Pages from a Virgin's Diary,Dracula: Pages from a Virgin's Diary,0,2002,\N,73,"Drama,Horror,Musical",6.8,2292
tt0293149,movie,The Face at the Window,The Face at the Window,0,1998,\N,96,"Horror,Mystery",5.7,17
tt0293217,movie,Harpy,Harpy,0,2000,\N,90,Horror,3.9,35
tt0293279,movie,Incense and Peppermints,Incense and Peppermints,0,1981,\N,\N,"Horror,Musical",4.4,10
tt0293467,movie,Night of Death,La nuit de la mort!,0,1980,\N,95,"Drama,Fantasy,Horror",6.1,640
tt0293478,movie,St. John's Wort,Otogiriso,0,2001,\N,85,"Horror,Mystery,Thriller",4.6,1169
tt0293546,movie,Razor Eaters,Razor Eaters,0,2003,\N,96,"Crime,Horror,Thriller",5.5,347
tt0293697,movie,Wapper,Wapper,0,1975,\N,\N,Horror,7.4,19
tt0293844,movie,Ghost in Love,Jaguimo,0,1998,\N,91,"Fantasy,Horror,Romance",4.7,172
tt0293905,movie,Pulse Pounders,Pulse Pounders,0,1988,\N,77,"Fantasy,Horror,Sci-Fi",6.3,300
tt0293961,movie,The Trip,The Trip,0,2003,\N,87,"Action,Horror,Thriller",2.6,154
tt0293984,movie,Tales of the Unusual,Yonimo kimyô na monogatari - Eiga no tokubetsu hen,0,2000,\N,126,"Comedy,Fantasy,Horror",6.7,453
tt0294256,movie,5 Dark Souls,5 Dark Souls,0,1996,\N,94,"Action,Crime,Horror",5.4,74
tt0294594,movie,The Gathering,The Gathering,0,2003,\N,92,"Horror,Thriller",5.6,9163
tt0294786,movie,Night of a Thousand Screams,Night of a Thousand Screams,0,2001,\N,100,"Horror,Thriller",5.3,70
tt0294913,movie,A Growing Business,Shinjang gaeub,0,1998,\N,100,"Comedy,Horror",6.1,51
tt0294929,movie,Sorum,Sorum,0,2001,\N,109,"Drama,Horror,Mystery",5.7,1024
tt0294950,movie,Sunsplit,Sunsplit,0,1997,\N,93,Horror,5.9,36
tt0295224,movie,The Education of a Vampire,The Education of a Vampire,0,2001,\N,\N,Horror,5.4,28
tt0295244,movie,Essence of Echoes,Essence of Echoes,0,2002,\N,90,"Horror,Thriller",4.2,97
tt0295254,movie,Feardotcom,Feardotcom,0,2002,\N,101,"Crime,Horror,Thriller",3.4,23238
tt0295445,movie,Gui ming mo,Gui ming mo,0,2000,\N,88,"Comedy,Horror",4.0,99
tt0295468,movie,Night of Destiny,Die Nacht des Schicksals,0,1981,\N,84,Horror,5.6,11
tt0295700,movie,Wrong Turn,Wrong Turn,0,2003,\N,84,"Horror,Thriller",6.1,138120
tt0295884,movie,The Bog Creatures,The Bog Creatures,0,2003,\N,85,Horror,2.8,420
tt0296032,movie,Scarecrow,Kakashi,0,2001,\N,86,"Fantasy,Horror",5.4,712
tt0296177,movie,Female Market: Imprisonment,Ryôjoku mesu ichiba - Kankin,0,1986,\N,71,Horror,4.7,280
tt0296229,movie,Dial D for Demons,Taan shiu hung chow,0,2000,\N,87,Horror,4.8,107
tt0296622,movie,Evil Rising,Evil Rising,0,2002,\N,\N,"Adventure,Horror",5.0,19
tt0296766,movie,Inheritance,Inheritance,0,2004,\N,89,"Drama,Horror,Thriller",4.6,290
tt0296811,movie,Power King,Power King,0,1995,\N,71,"Action,Horror,Sci-Fi",4.9,129
tt0296893,movie,Texas Night Train,Texas Night Train,0,2001,\N,75,Horror,6.3,19
tt0296898,movie,Titus Andronicus,Titus Andronicus,0,2000,\N,167,"Drama,Horror",8.1,73
tt0297282,movie,Midnight Days,Midnight Days,0,2001,\N,60,"Drama,Fantasy,Horror",6.5,22
tt0297284,movie,Mindhunters,Mindhunters,0,2004,\N,106,"Crime,Horror,Thriller",6.3,65504
tt0297333,movie,Perros de barrio,Perros de barrio,0,1996,\N,\N,Horror,7.9,16
tt0297411,movie,The Stoneman,The Stoneman,0,2002,\N,\N,"Action,Horror,Mystery",8.1,99
tt0297441,movie,Troublesome Night 11,Yam yeung lo 11: Liu gwai lo min,0,2001,\N,92,"Comedy,Horror",3.9,40
tt0297699,movie,Sound from the Dark,Yam fung yee,0,2000,\N,82,Horror,4.4,21
tt0297745,movie,Ascension,Ascension,0,2002,\N,108,"Drama,Fantasy,Horror",4.7,518
tt0297780,movie,Beyond the Limits,Beyond the Limits,0,2003,\N,111,"Horror,Thriller",4.7,1262
tt0297787,movie,The Big Finish,The Big Finish,0,2000,\N,94,Horror,5.3,135
tt0297853,movie,Ghost Rig,The Devil's Tattoo,0,2003,\N,90,"Drama,Horror,Mystery",4.4,712
tt0297950,movie,Hollywierd,Hollywierd,0,1999,\N,\N,"Documentary,Horror",6.5,30
tt0298130,movie,The Ring,The Ring,0,2002,\N,115,"Horror,Mystery",7.1,387187
tt0298193,movie,Tuyul,Tuyul,0,1979,\N,\N,Horror,5.1,19
tt0298361,movie,Hera Purple,Hera Purple,0,2001,\N,93,"Horror,Thriller",4.3,117
tt0298384,movie,Kindaichi shonen no jikembo: Shanghai ningyo densetsu,Kindaichi shonen no jikembo: Shanghai ningyo densetsu,0,1997,\N,116,"Comedy,Crime,Horror",6.0,114
tt0298533,movie,Trust Me U Die,San giu cheung yee sang,0,1999,\N,94,"Horror,Thriller",4.1,60
tt0298601,movie,Winter Kill,Winter Kill,0,2001,\N,\N,Horror,3.4,61
tt0298865,movie,Fear of the Dark,Fear of the Dark,0,2001,\N,90,"Drama,Horror,Mystery",4.3,94
tt0298943,movie,The Uninvited,Jelangkung,0,2001,\N,102,Horror,6.5,387
tt0299014,movie,Lucky,Lucky,0,2004,\N,83,"Comedy,Fantasy,Horror",5.4,802
tt0299022,movie,The Reaper,Mananabas,0,2001,\N,107,"Action,Horror,Thriller",5.1,38
tt0299088,movie,Human Pork Chop,Pang see: Song jun tin leung,0,2001,\N,88,"Biography,Crime,Horror",4.8,296
tt0299109,movie,There Is a Secret in My Soup,Ren tou dou fu tang,0,2001,\N,84,"Biography,Crime,Horror",4.4,240
tt0299548,movie,Blind Faith,Blind Faith,0,1989,\N,86,"Crime,Horror,Thriller",5.7,41
tt0299551,movie,Blood Lake,Blood Lake,0,1987,\N,82,Horror,3.2,735
tt0299555,movie,Bloodbath in Psycho Town,Bloodbath in Psycho Town,0,1989,\N,87,Horror,3.3,208
tt0299556,movie,Bloody Mallory,Bloody Mallory,0,2002,\N,94,"Action,Comedy,Horror",4.4,1324
tt0299681,movie,City in Panic,City in Panic,0,1986,\N,85,"Crime,Horror,Thriller",4.5,268
tt0299712,movie,They Crawl,They Crawl,0,2001,\N,93,"Horror,Sci-Fi,Thriller",3.4,820
tt0299744,movie,Dead Room,Dead Room,0,2001,\N,102,Horror,4.6,37
tt0299863,movie,Fabled,Fabled,0,2002,\N,84,"Drama,Horror,Mystery",5.0,317
tt0299873,movie,Fausto 5.0,Fausto 5.0,0,2001,\N,93,"Drama,Fantasy,Horror",6.2,1579
tt0299905,movie,The Frightening,The Frightening,0,2002,\N,85,"Horror,Mystery,Thriller",3.5,732
tt0299909,movie,Grey Fire,Fuego gris,0,1994,\N,90,"Drama,Fantasy,Horror",5.0,59
tt0300173,movie,The Man Next Door,The Man Next Door,0,1997,\N,95,"Horror,Thriller",3.8,105
tt0301166,movie,Doorman,Dead as a Doorman,0,1985,\N,84,"Horror,Thriller",4.8,76
tt0301184,movie,The Ghosts of Edendale,The Ghosts of Edendale,0,2003,\N,90,"Horror,Thriller,Western",3.7,485
tt0301345,movie,Suddenly in the Dark,Gipeun bam gabjagi,0,1981,\N,100,Horror,6.5,593
tt0301470,movie,Jeepers Creepers 2,Jeepers Creepers 2,0,2003,\N,104,Horror,5.7,73137
tt0301594,movie,Maligno,Maligno,0,1977,\N,128,"Horror,Mystery,Thriller",6.5,29
tt0301677,movie,Nutcracker,Nutcracker,0,2001,\N,81,"Drama,Horror,Mystery",4.6,87
tt0301730,movie,The Pharmacist,Le pharmacien de garde,0,2003,\N,84,"Crime,Drama,Horror",5.2,703
tt0301770,movie,The Record,Zzikhimyeon jukneunda,0,2000,\N,94,"Horror,Thriller",4.3,300
tt0301848,movie,Slash,Slash,0,2002,\N,93,"Comedy,Horror,Thriller",4.3,1684
tt0301989,movie,Visitors,Visitors,0,2003,\N,100,"Drama,Horror,Mystery",5.0,1425
tt0302356,movie,Blödaren,Blödaren,0,1983,\N,78,Horror,2.7,232
tt0302531,movie,Endangered Species,Endangered Species,0,2002,\N,94,"Horror,Sci-Fi,Thriller",4.2,642
tt0302538,movie,Esprit D'Amour,Yam yeung oi,0,2001,\N,89,"Drama,Horror,Romance",6.3,38
tt0302612,movie,Vampire Controller,Gam see sin sang,0,2001,\N,91,Horror,5.6,57
tt0302666,movie,Invisible Temptation,Invisible Temptation,0,1996,\N,85,"Drama,Horror",6.0,110
tt0303021,movie,Second Name,El segundo nombre,0,2002,\N,98,"Horror,Thriller",5.4,1503
tt0303361,movie,May,May,0,2002,\N,93,"Drama,Horror",6.6,42201
tt0303397,movie,Soft for Digging,Soft for Digging,0,2001,\N,74,"Drama,Horror,Thriller",5.6,593
tt0303773,movie,Deadly Swarm,Deadly Swarm,0,2003,\N,90,"Action,Horror,Sci-Fi",3.4,396
tt0303816,movie,Cabin Fever,Cabin Fever,0,2002,\N,93,Horror,5.6,85810
tt0303884,movie,Dark Eyes,Dark Eyes,0,2001,\N,93,"Horror,Thriller",5.7,16
tt0303931,movie,A Drowning Man,Oboreru hito,0,2001,\N,82,Horror,6.2,110
tt0303938,movie,Dust,Dust,0,2001,\N,90,"Comedy,Horror,Thriller",4.6,98
tt0303970,movie,Vampire Hunters,Geung see dai si doi,0,2003,\N,90,"Action,Horror",4.7,1573
tt0303981,movie,Evil Streets,Evil Streets,0,1998,\N,\N,Horror,6.7,36
tt0304049,movie,Fucked in the Face,Fucked in the Face,0,2000,\N,80,"Horror,Thriller",7.8,78
tt0304166,movie,Horror,Horror,0,2003,\N,77,Horror,3.8,1146
tt0304262,movie,The Happiness of the Katakuris,Katakuri-ke no kôfuku,0,2001,\N,113,"Comedy,Fantasy,Horror",6.9,10305
tt0304291,movie,Killer Love,Killer Love,0,2002,\N,90,Horror,4.0,95
tt0304711,movie,The Order,The Order,0,2003,\N,102,"Horror,Mystery,Thriller",5.1,18757
tt0304722,movie,Skinned Deep,Skinned Deep,0,2004,\N,97,"Comedy,Horror",4.2,2017
tt0304818,movie,They Don't Cut the Grass Anymore,They Don't Cut the Grass Anymore,0,1985,\N,70,Horror,4.2,325
tt0304927,movie,Weasels Rip My Flesh,Weasels Rip My Flesh,0,1979,\N,67,"Horror,Sci-Fi",3.2,502
tt0305563,movie,Fade to Black,Fade to Black,0,2001,\N,79,"Drama,Horror,Mystery",5.5,43
tt0305647,movie,Big Head Monster,Hung bou yit sin ji Dai tao gwai ying,0,2001,\N,89,"Horror,Mystery",5.3,278
tt0305882,movie,The Nature of Nicholas,The Nature of Nicholas,0,2002,\N,90,"Drama,Horror,Romance",6.0,573
tt0306496,movie,Autopsy: A Love Story,Autopsy: A Love Story,0,2002,\N,84,"Drama,Horror",3.3,237
tt0306613,movie,Byeowa sali taneun bam,Byeowa sali taneun bam,0,1985,\N,90,"Horror,Romance",4.6,11
tt0306774,movie,Engine Trouble,Engine Trouble,0,2002,\N,92,"Horror,Thriller",2.5,461
tt0307105,movie,The Long Island Cannibal Massacre,The Long Island Cannibal Massacre,0,1980,\N,95,"Horror,Thriller",4.5,268
tt0307109,movie,The Lost Skeleton of Cadavra,The Lost Skeleton of Cadavra,0,2001,\N,90,"Comedy,Horror,Sci-Fi",6.8,5191
tt0307283,movie,One Blood Planet,One Blood Planet,0,2001,\N,80,"Horror,Thriller",5.9,44
tt0307526,movie,The Summoned,The Summoned,0,1992,\N,88,Horror,4.4,73
tt0307873,movie,Raaz,Raaz,0,2002,\N,151,"Horror,Mystery,Thriller",6.6,4375
tt0308049,movie,The Black Door,The Black Door,0,2001,\N,96,Horror,5.1,333
tt0308152,movie,Dead End,Dead End,0,2003,\N,85,"Adventure,Horror,Mystery",6.5,33702
tt0308153,movie,Dead Leaves,Dead Leaves,0,1998,\N,80,"Drama,Horror",5.3,119
tt0308252,movie,Fear of the Dark,Fear of the Dark,0,2003,\N,86,Horror,5.3,3185
tt0308281,movie,Frog-g-g!,Frog-g-g!,0,2004,\N,80,"Comedy,Horror,Sci-Fi",4.2,364
tt0308379,movie,Dark Water,Honogurai mizu no soko kara,0,2002,\N,101,"Drama,Horror,Mystery",6.7,36028
tt0308478,movie,Snaker,Kuon puos keng kang,0,2001,\N,108,"Fantasy,Horror,Romance",5.7,89
tt0309331,movie,Bahay ni Lola,Bahay ni Lola,0,2001,\N,92,"Comedy,Horror,Thriller",5.7,54
tt0309593,movie,Final Destination 2,Final Destination 2,0,2003,\N,90,"Horror,Thriller",6.2,190883
tt0309832,movie,Malefique,Maléfique,0,2002,\N,90,"Fantasy,Horror,Mystery",6.2,4679
tt0309916,movie,Nikos the Impaler,Nikos the Impaler,0,2003,\N,100,"Comedy,Horror,Thriller",3.6,636
tt0309918,movie,No Tomorrow,No Tomorrow,0,2002,\N,91,"Drama,Horror,Thriller",5.1,38
tt0310006,movie,Pioneer 12,Pioneer 12,0,1999,\N,\N,"Fantasy,Horror,Sci-Fi",5.4,24
tt0310155,movie,Believe It or Not,Chat yuet yau sap sei,0,1999,\N,96,"Horror,Thriller",4.5,35
tt0310298,movie,Vampire Clan,Vampire Clan,0,2002,\N,87,"Drama,Horror",4.1,974
tt0310313,movie,A New Life,La vie nouvelle,0,2002,\N,102,"Drama,Horror",6.3,1197
tt0310357,movie,Willard,Willard,0,2003,\N,100,"Drama,Horror,Thriller",6.1,20897
tt0310373,movie,Love Song of a Hero,Yeongung yeonga,0,1986,\N,94,"Comedy,Horror",5.2,9
tt0310750,movie,No Emergency,Bisangguga eobtda,0,1993,\N,108,"Drama,Horror,Thriller",4.3,27
tt0310985,movie,De que estamos hechos,De que estamos hechos,0,1987,\N,80,"Fantasy,Horror",6.1,21
tt0311231,movie,The Greenskeeper,The Greenskeeper,0,2002,\N,90,"Comedy,Horror,Thriller",3.5,1228
tt0311361,movie,Jesus Christ Vampire Hunter,Jesus Christ Vampire Hunter,0,2001,\N,85,"Action,Comedy,Horror",4.9,4718
tt0311939,movie,Troublesome Night 12,Yam yeung lo 12: Mei yung see,0,2001,\N,88,"Comedy,Horror",3.8,41
tt0311972,movie,Guardian of the Frontier,Varuh meje,0,2002,\N,98,"Drama,Horror,Mystery",5.8,452
tt0312358,movie,Anatomy 2,Anatomie 2,0,2003,\N,101,"Horror,Sci-Fi,Thriller",5.1,4039
tt0312450,movie,Bells of Innocence,Bells of Innocence,0,2003,\N,110,Horror,2.9,922
tt0312518,movie,Masacre en Río Grande,Masacre en Río Grande,0,1988,\N,80,"Crime,Horror,Thriller",6.3,32
tt0312843,movie,Suicide Club,Jisatsu sâkuru,0,2001,\N,99,"Crime,Drama,Horror",6.5,22990
tt0312863,movie,Of the Flesh,Karnal,0,1983,\N,123,"Drama,Horror",7.0,477
tt0313013,movie,Nursie,Nursie,0,2004,\N,96,"Horror,Thriller",5.4,606
tt0313187,movie,Alien Beach Party Massacre,Alien Beach Party Massacre,0,1996,\N,\N,"Comedy,Horror,Sci-Fi",4.9,87
tt0313285,movie,Black Cadillac,Black Cadillac,0,2003,\N,93,"Horror,Thriller",5.7,3535
tt0313403,movie,Nightmares in Precinct 7,Chat ho chai goon,0,2001,\N,115,"Crime,Horror,Mystery",5.8,118
tt0313480,movie,El pistolero del diablo,El pistolero del diablo,0,1974,\N,78,"Action,Adventure,Horror",5.3,33
tt0313709,movie,Tiyanak,Tiyanak,0,1988,\N,122,"Drama,Horror,Thriller",6.4,455
tt0313914,movie,Colmillos de furia,Colmillos de furia,0,1995,\N,\N,"Action,Horror",2.4,9
tt0314204,movie,Creature Unknown,Creature Unknown,0,2004,\N,79,"Horror,Mystery,Thriller",3.2,603
tt0314228,movie,Devil Returns,Jing hun feng yu ye,0,1982,\N,88,"Drama,Horror,Thriller",5.8,45
tt0314328,movie,Lord of the Vampires,Lord of the Vampires,0,2002,\N,86,Horror,5.3,86
